S1_20200120_ALL_F2 2020019.5098093029 2209 0.000000000000 0.000000000000
S1_20150603_ALL_F2 2015153.5094233658 518 15.135597932458 -35.537426381445
S1_20150627_ALL_F2 2015177.5094420863 542 -71.152336133281 -136.928738655503
S1_20150721_ALL_F2 2015201.5094459283 566 -11.636934865666 -84.191708656575
S1_20150907_ALL_F2 2015249.5095053266 614 -45.814057238340 -106.949071479564
S1_20160105_ALL_F2 2016004.5094581684 734 14.181816710121 4.054118130403
S1_20160129_ALL_F2 2016028.5094478000 758 61.156400539858 52.776546292565
S1_20160504_ALL_F2 2016124.5094702644 854 61.163771378020 0.789060419545
S1_20160528_ALL_F2 2016148.5095187954 878 13.046699351625 -52.967847908742
S1_20160901_ALL_F2 2016244.5095769544 974 152.060575842533 97.376232196790
S1_20160925_ALL_F2 2016268.5095892602 998 -8.875564989578 -93.918656633807
S1_20170123_ALL_F2 2017022.5095498497 1117 6.381549518831 0.732167056648
S1_20170511_ALL_F2 2017130.5096050277 1225 22.638086742644 -68.330644549647
S1_20170523_ALL_F2 2017142.5096105158 1237 58.049610450262 -1.345334647090
S1_20170908_ALL_F2 2017250.5096788327 1345 82.722905715160 14.745157494132
S1_20170920_ALL_F2 2017262.5096844381 1357 41.884761814682 -11.578885618963
S1_20180106_ALL_F2 2018005.5096639388 1465 2.057062857595 -3.908446953698
S1_20180118_ALL_F2 2018017.5096597380 1477 17.786830987029 11.323758240064
S1_20180130_ALL_F2 2018029.5096553543 1489 49.631566103166 44.152015524196
S1_20180506_ALL_F2 2018125.5096739565 1585 36.641317115176 -25.519977103694
S1_20180518_ALL_F2 2018137.5096814777 1597 32.999287785449 -31.439494980786
S1_20180530_ALL_F2 2018149.5096882221 1609 85.960683068852 12.169930616344
S1_20180903_ALL_F2 2018245.5097558752 1705 -46.526426438548 -130.127367999886
S1_20180915_ALL_F2 2018257.5097595972 1717 16.681496018241 -63.316658388532
S1_20180927_ALL_F2 2018269.5097629828 1729 58.064691363135 -15.013700103714
S1_20190101_ALL_F2 2019000.5097443529 1825 8.245891530359 7.321296941877
S1_20190113_ALL_F2 2019012.5097386502 1837 -20.955011295395 -40.134593224253
S1_20190125_ALL_F2 2019024.5097350113 1849 -32.929162909159 -54.799412353710
S1_20190501_ALL_F2 2019120.5097452046 1945 -21.161831450308 -103.131451262333
S1_20190513_ALL_F2 2019132.5097495827 1957 13.261808752767 -47.649508086995
S1_20190910_ALL_F2 2019252.5098288099 2077 22.441779266085 -47.700220125750
S1_20190922_ALL_F2 2019264.5098348767 2089 -26.963477021753 -118.212698690391
S1_20200108_ALL_F2 2020007.5098145972 2197 29.366997916382 35.985386607883
S1_20200507_ALL_F2 2020127.5098194762 2317 87.085539462909 7.011061355550
S1_20200519_ALL_F2 2020139.5098289873 2329 48.774574171613 -12.213755390594
S1_20200531_ALL_F2 2020151.5098378351 2341 36.302797210628 -33.285408595512
S1_20200904_ALL_F2 2020247.5099015967 2437 85.814053531200 -1.061482341816
S1_20200916_ALL_F2 2020259.5099065418 2449 66.719040308926 -3.092774584998
S1_20200928_ALL_F2 2020271.5099108543 2461 17.795493998462 -48.864046675138
S1_20210102_ALL_F2 2021001.5098876171 2556 -12.819464813711 -21.649380087624
S1_20210114_ALL_F2 2021013.5098811060 2568 16.298685054505 6.419678604237
S1_20210126_ALL_F2 2021025.5098765509 2580 35.269510379009 24.783073894509
S1_20210502_ALL_F2 2021121.5098855284 2676 91.194857065088 36.591587357339
S1_20210514_ALL_F2 2021133.5098936283 2688 46.199259042082 -17.408262824770
S1_20210526_ALL_F2 2021145.5099017704 2700 52.192211221734 -28.820403417359
S1_20210911_ALL_F2 2021253.5099718729 2808 27.989445006252 -63.594958330613
S1_20210923_ALL_F2 2021265.5099763402 2820 70.888174099953 -0.003085562834
S1_20220109_ALL_F2 2022008.5099491465 2928 -42.836787587776 -63.408118737567
S1_20220121_ALL_F2 2022020.5099407798 2940 40.279619241223 34.973884689006
S1_20220509_ALL_F2 2022128.5099555277 3048 44.974549567530 -28.234776708571
S1_20220521_ALL_F2 2022140.5099645965 3060 61.259524982833 -14.475762371004
S1_20220906_ALL_F2 2022248.5100447554 3168 -124.370732018348 -235.191318402125
S1_20220918_ALL_F2 2022260.5100416278 3180 59.870278575993 -23.218936645387
S1_20220930_ALL_F2 2022272.5100493375 3192 -28.391431764816 -105.115275050199
S1_20230104_ALL_F2 2023003.5100173426 3288 66.070511548607 63.221966144590
S1_20230116_ALL_F2 2023015.5100089079 3300 96.893812495467 96.359724555710
S1_20230128_ALL_F2 2023027.5100098078 3312 -53.788321364436 -93.186088950655
S1_20230209_ALL_F2 2023039.5099979760 3324 74.108671060290 100.653260408167
S1_20230221_ALL_F2 2023051.5099960170 3336 84.720469244904 77.293549333786
S1_20230305_ALL_F2 2023063.5100015944 3348 -42.888771085937 -79.619276771150
S1_20230317_ALL_F2 2023075.5099972470 3360 81.587588921553 88.664937739317
