S1_20200120_ALL_F3 2020019.5098203656 2209 0.000000000000 0.000000000000
S1_20150603_ALL_F3 2015153.5094344763 518 12.328846810868 -36.577010911197
S1_20150627_ALL_F3 2015177.5094532205 542 -81.927529704726 -130.672618832451
S1_20150721_ALL_F3 2015201.5094570387 566 -18.358678000569 -82.997543273832
S1_20150907_ALL_F3 2015249.5095163656 614 -54.280058203085 -102.947839927091
S1_20160105_ALL_F3 2016004.5094692786 734 14.471277965556 2.904145535607
S1_20160129_ALL_F3 2016028.5094589104 758 65.234000338370 47.625208703441
S1_20160504_ALL_F3 2016124.5094813749 854 61.192171911154 -4.119247754306
S1_20160528_ALL_F3 2016148.5095299056 878 8.768996089233 -53.903104621944
S1_20160901_ALL_F3 2016244.5095880411 974 159.569235816141 84.723566504742
S1_20160925_ALL_F3 2016268.5096003704 998 -16.412401055837 -92.889917465458
S1_20170123_ALL_F3 2017022.5095609361 1117 6.422031172849 0.207046665195
S1_20170511_ALL_F3 2017130.5096161382 1225 17.162203733141 -69.896844456316
S1_20170523_ALL_F3 2017142.5096216025 1237 57.897048643958 -6.019883480255
S1_20170908_ALL_F3 2017250.5096899432 1345 83.768614464428 8.010117153274
S1_20170920_ALL_F3 2017262.5096955723 1357 40.927409861641 -14.891001473197
S1_20180106_ALL_F3 2018005.5096750492 1465 1.734935201121 -4.049619214924
S1_20180118_ALL_F3 2018017.5096708485 1477 18.736074582436 9.936224588574
S1_20180130_ALL_F3 2018029.5096664410 1489 53.128451593033 40.035536128287
S1_20180506_ALL_F3 2018125.5096850432 1585 34.521317579395 -28.461745511520
S1_20180518_ALL_F3 2018137.5096925881 1597 30.430925111357 -34.038179548038
S1_20180530_ALL_F3 2018149.5096993088 1609 86.752559575362 5.117910097097
S1_20180903_ALL_F3 2018245.5097670094 1705 -56.881161539683 -125.958948984306
S1_20180915_ALL_F3 2018257.5097707314 1717 11.539690769106 -64.508225294351
S1_20180927_ALL_F3 2018269.5097740933 1729 56.756917255315 -19.664283358565
S1_20190101_ALL_F3 2019000.5097554394 1825 8.815680004207 6.645293295556
S1_20190113_ALL_F3 2019012.5097497606 1837 -24.189101713827 -38.334413543226
S1_20190125_ALL_F3 2019024.5097460977 1849 -37.231493944658 -51.888413848131
S1_20190501_ALL_F3 2019120.5097562913 1945 -29.321363930333 -101.015322460233
S1_20190513_ALL_F3 2019132.5097606694 1957 9.373030546578 -48.625479155254
S1_20190910_ALL_F3 2019252.5098399201 2077 18.546972277869 -49.414279580144
S1_20190922_ALL_F3 2019264.5098459870 2089 -36.449436862046 -115.665420791928
S1_20200108_ALL_F3 2020007.5098256599 2197 32.255119338489 33.555079339661
S1_20200507_ALL_F3 2020127.5098305626 2317 87.457331310170 -0.109733089840
S1_20200519_ALL_F3 2020139.5098400502 2329 47.739791406277 -16.122079830843
S1_20200531_ALL_F3 2020151.5098489216 2341 33.508633363852 -36.205430539761
S1_20200904_ALL_F3 2020247.5099127071 2437 85.570517498529 -8.002972694815
S1_20200916_ALL_F3 2020259.5099176522 2449 66.336377318155 -8.488355521621
S1_20200928_ALL_F3 2020271.5099219645 2461 13.821056198237 -50.147264732824
S1_20210102_ALL_F3 2021001.5098987035 2556 -14.485762067749 -20.466210470675
S1_20210114_ALL_F3 2021013.5098921927 2568 16.851681344632 5.171156013782
S1_20210126_ALL_F3 2021025.5098876136 2580 37.250667638147 21.926094534181
S1_20210502_ALL_F3 2021121.5098966151 2676 93.918421852657 28.981554722843
S1_20210514_ALL_F3 2021133.5099046910 2688 44.758140754344 -21.091874563261
S1_20210526_ALL_F3 2021145.5099128571 2700 49.836304217831 -32.913119773956
S1_20210911_ALL_F3 2021253.5099830071 2808 22.792135458344 -65.684408573837
S1_20210923_ALL_F3 2021265.5099874504 2820 70.750708858034 -5.733720584239
S1_20220109_ALL_F3 2022008.5099602567 2928 -47.874744838036 -59.729700543820
S1_20220121_ALL_F3 2022020.5099518902 2940 43.039449419222 31.645749281418
S1_20220509_ALL_F3 2022128.5099666382 3048 42.549198974153 -31.882500815569
S1_20220521_ALL_F3 2022140.5099757067 3060 59.887378633162 -19.520019992183
S1_20220906_ALL_F3 2022248.5100558421 3168 -142.974035057739 -224.300621706644
S1_20220918_ALL_F3 2022260.5100527382 3180 57.761638295692 -28.107360461034
S1_20220930_ALL_F3 2022272.5100604242 3192 -36.785678149117 -102.457960615459
S1_20230104_ALL_F3 2023003.5100284053 3288 71.036854342762 57.695366431336
S1_20230116_ALL_F3 2023015.5100199946 3300 104.315795833126 88.063296770145
S1_20230128_ALL_F3 2023027.5100208945 3312 -61.153544557043 -88.463442781580
S1_20230209_ALL_F3 2023039.5100090625 3324 82.048880539109 94.270761148454
S1_20230221_ALL_F3 2023051.5100071037 3336 90.765244404817 70.148688660856
S1_20230305_ALL_F3 2023063.5100126809 3348 -49.073582688738 -75.786126937018
S1_20230317_ALL_F3 2023075.5100083335 3360 88.525289387997 81.644993840787
