* Site   Longitude  Latitude   Ve   dVe    Vn   dVn   Cen      Vu  dVu  (mm/yr)
LEEP_CGP -118.3218   34.1346 -26.41 0.10  24.00 0.10  0.000   0.30 0.10
LL01_CGP -117.8350   34.4855 -16.80 0.10  17.26 0.10  0.000   0.30 0.30
MATH_CGP -117.4368   33.8567 -23.29 0.10  24.15 0.10  0.000   0.30 0.30
P067_CGP -121.0030   35.5518 -28.00 0.10  34.36 0.10  0.000   0.30 0.10
P465_CGP -118.1324   36.4668  -8.42 0.10   7.95 0.10  0.000   0.30 0.20
P548_CGP -119.5039   34.4668 -29.26 0.10  26.24 0.10  0.000   0.30 0.10
P569_CGP -118.1238   35.3780  -9.84 0.10  10.44 0.10  0.000   0.30 0.10
P601_CGP -116.0802   33.9593  -6.44 0.10   6.15 0.10  0.000   0.30 0.10
P604_CGP -116.6715   34.9368  -6.29 0.10   4.72 0.10  0.000   0.30 0.10
P609_CGP -116.8928   34.0627 -13.20 0.10  15.09 0.10  0.000   0.30 0.20
P787_CGP -121.5808   36.7995 -27.32 0.10  32.52 0.10  0.000   0.30 0.20
P797_CGP -116.5925   33.5373 -19.88 0.10  18.80 0.10  0.000   0.30 0.20
SNOG_CGP -116.8078   34.0352 -12.49 0.20  13.76 0.20  0.000   0.30 0.40
TJRN_CGP -120.1326   34.4835 -30.12 0.10  32.52 0.10  0.000   0.30 0.20
TROY_CGP -116.5305   34.8386  -7.10 0.10   4.68 0.10  0.000   0.30 0.20
USGC_CGP -116.0853   33.0301 -23.34 0.10  23.55 0.10  0.000   0.30 0.10
CSN1_CGP -118.5238   34.2535 -25.81 0.10  25.76 0.10  0.000   0.40 0.20
DSSC_CGP -116.7121   33.7333 -16.85 0.10  18.94 0.10  0.000   0.40 0.10
ERRG_CGP -115.8227   33.1164 -16.60 0.10  13.67 0.20  0.000   0.40 0.40
HOL3_CGP -117.8451   34.4582 -17.70 0.10  17.56 0.10  0.000   0.40 0.10
IDOG_CGP -116.2215   33.7968 -10.39 0.10   9.79 0.10  0.000   0.40 0.20
LFRS_CGP -118.4128   34.0951 -26.73 0.10  24.83 0.10  0.000   0.40 0.10
P173_CGP -121.2903   35.9457 -28.35 0.10  34.24 0.10  0.000   0.40 0.10
P212_CGP -121.8627   36.9620 -26.22 0.10  31.60 0.10  0.000   0.40 0.10
P301_CGP -120.7431   36.8063  -9.43 0.10   8.59 0.10  0.000   0.40 0.10
P487_CGP -116.1831   33.2135 -21.51 0.10  19.78 0.10  0.000   0.40 0.10
P582_CGP -117.5489   34.6343 -11.74 0.10  13.48 0.10  0.000   0.40 0.10
P617_CGP -116.5716   35.3206  -4.30 0.10   2.69 0.10  0.000   0.40 0.10
PBPP_CGP -117.9226   34.5082 -17.20 0.10  17.29 0.10  0.000   0.40 0.10
PVHS_CGP -118.3722   33.7795 -27.99 0.10  28.22 0.10  0.000   0.40 0.20
QHTP_CGP -118.2448   34.6287 -16.60 0.10  18.08 0.10  0.000   0.40 0.20
ROCH_CGP -116.6098   33.6110 -17.87 0.10  19.01 0.10  0.000   0.40 0.30
VAN1_CGP -120.5635   34.8266 -30.30 0.20  33.54 0.20  0.000   0.40 0.30
VNPS_CGP -118.1212   34.5015 -20.12 0.10  19.24 0.10  0.000   0.40 0.10
BMHL_CGP -116.0530   34.2514  -2.88 0.10   3.44 0.10  0.000   0.50 0.10
CGDM_CGP -117.9649   34.2440 -23.46 0.10  20.60 0.10  0.000   0.50 0.20
CHIL_CGP -118.0260   34.3334 -22.54 0.10  20.62 0.10  0.000   0.50 0.10
CHMS_CGP -117.8277   34.6405 -13.16 0.10  15.06 0.10  0.000   0.50 0.20
I40A_CGP -115.9114   34.7273  -3.07 0.10   0.30 0.10  0.000   0.50 0.10
P516_CGP -120.3834   35.1062 -27.92 0.10  31.99 0.10  0.000   0.50 0.10
P525_CGP -120.8081   35.4258 -27.80 0.10  34.31 0.10  0.000   0.50 0.10
P589_CGP -117.1102   34.6207 -10.40 0.10  11.45 0.10  0.000   0.50 0.10
P603_CGP -116.0295   34.7169  -3.68 0.10   1.53 0.10  0.000   0.50 0.10
P619_CGP -116.1218   35.5259  -3.62 0.10   0.26 0.10  0.000   0.50 0.20
SAOB_CGP -121.4472   36.7653 -27.81 0.10  33.59 0.10  0.000   0.50 0.10
VCST_CGP -119.4839   34.8515 -24.88 0.10  22.93 0.10  0.000   0.50 0.20
VIMT_CGP -118.5144   34.1264 -27.13 0.10  26.56 0.10  0.000   0.50 0.10
AVRY_CGP -117.1540   34.4683 -12.53 0.20  12.26 0.10  0.000   0.60 0.20
CARH_CGP -120.4308   35.8884 -20.77 0.10  25.10 0.10  0.000   0.60 0.10
DVLW_CGP -117.0674   33.6577 -23.00 0.10  23.64 0.10  0.000   0.60 0.20
P281_CGP -120.3895   35.8411 -18.48 0.10  24.89 0.10  0.000   0.60 0.10
P287_CGP -120.6978   36.0248 -26.87 0.10  31.88 0.10  0.000   0.60 0.10
P491_CGP -116.2268   33.5747 -14.74 0.10  14.49 0.10  0.000   0.60 0.10
P520_CGP -119.6164   34.6305 -29.44 0.10  26.47 0.10  0.000   0.60 0.20
P586_CGP -117.2805   34.5348 -12.03 0.10  13.30 0.10  0.000   0.60 0.10
P611_CGP -115.6498   35.2048  -3.74 0.10   0.62 0.10  0.000   0.60 0.10
P612_CGP -117.3155   34.1874 -17.81 0.10  16.61 0.10  0.000   0.60 0.20
P742_CGP -116.6026   33.4955 -21.19 0.10  21.20 0.10  0.000   0.60 0.10
P799_CGP -118.3064   33.9276 -24.96 0.10  27.40 0.10  0.000   0.60 0.20
PPBF_CGP -117.1821   33.8357 -21.77 0.10  22.57 0.10  0.000   0.60 0.10
THCP_CGP -118.4146   35.1582 -11.21 0.10  11.93 0.10  0.000   0.60 0.10
UCSB_CGP -119.8438   34.4133 -29.51 0.10  29.34 0.10  0.000   0.60 0.20
DVLE_CGP -117.0007   33.7006 -21.98 0.20  23.32 0.20  0.000   0.70 0.30
DVPB_CGP -117.8601   34.4134 -19.41 0.10  18.77 0.10  0.000   0.70 0.20
FHOG_CGP -116.9359   34.0935 -13.19 0.10  14.60 0.20  0.000   0.70 0.40
GHRP_CGP -117.3979   34.2039 -18.11 0.10  17.33 0.10  0.000   0.70 0.20
KYVW_CGP -116.1734   33.9254  -7.36 0.10   7.88 0.10  0.000   0.70 0.10
OPCX_CGP -116.1495   34.4301  -2.55 0.10   3.27 0.10  0.000   0.70 0.10
P006_CGP -114.4569   36.1542  -1.74 0.10  -0.33 0.10  0.000   0.70 0.30
P235_CGP -121.5415   36.8143 -27.02 0.10  33.01 0.10  0.000   0.70 0.20
P239_CGP -121.5478   36.9625 -19.99 0.10  21.91 0.10  0.000   0.70 0.20
P481_CGP -116.0108   32.8222 -24.68 0.10  24.53 0.10  0.000   0.70 0.10
P618_CGP -116.1039   35.1419  -4.00 0.10   0.86 0.10  0.000   0.70 0.10
PIN2_CGP -116.4576   33.6121 -15.85 0.10  16.76 0.10  0.000   0.70 0.10
RDMT_CGP -116.6247   34.6439  -9.55 0.10   7.91 0.10  0.000   0.70 0.10
ROCK_CGP -118.6764   34.2357 -26.23 0.10  27.50 0.10  0.000   0.70 0.10
VNCX_CGP -118.4845   34.2932 -25.40 0.10  23.65 0.10  0.000   0.70 0.10
BBRY_CGP -116.8842   34.2643 -11.75 0.10  14.09 0.10  0.000   0.80 0.10
BEPK_CGP -118.0741   35.8784  -8.63 0.10   9.13 0.10  0.000   0.80 0.10
FGST_CGP -120.0094   34.7330 -29.86 0.10  30.08 0.10  0.000   0.80 0.10
LAPC_CGP -118.5746   34.1819 -26.73 0.10  27.07 0.10  0.000   0.80 0.10
LLAS_CGP -117.8379   34.5860 -14.47 0.10  15.56 0.10  0.000   0.80 0.20
MIDA_CGP -120.4588   35.9219 -14.87 0.10  19.61 0.10  0.000   0.80 0.20
P234_CGP -121.5912   36.8585 -26.71 0.10  31.13 0.10  0.000   0.80 0.10
P237_CGP -121.3868   36.6370 -27.73 0.10  33.37 0.10  0.000   0.80 0.10
P247_CGP -121.1884   36.5595 -27.52 0.10  33.51 0.10  0.000   0.80 0.10
P288_CGP -120.8789   36.1402 -27.77 0.10  32.33 0.10  0.000   0.80 0.10
P470_CGP -117.3939   34.4624 -13.26 0.10  14.03 0.10  0.000   0.80 0.10
P489_CGP -116.1116   33.2962 -17.29 0.10  15.36 0.10  0.000   0.80 0.10
P492_CGP -115.9694   32.8870 -23.67 0.10  24.02 0.10  0.000   0.80 0.10
P497_CGP -115.5770   32.8347 -16.34 0.10  22.50 0.10  0.000   0.80 0.10
P498_CGP -115.5696   32.8984 -13.53 0.10  20.10 0.10  0.000   0.80 0.20
P514_CGP -120.4097   35.0107 -29.04 0.10  32.50 0.10  0.000   0.80 0.10
P515_CGP -120.2398   34.8706 -29.75 0.10  31.05 0.10  0.000   0.80 0.20
P519_CGP -119.7924   34.5078 -30.08 0.10  29.22 0.10  0.000   0.80 0.10
P521_CGP -119.8154   34.8886 -27.31 0.10  27.33 0.10  0.000   0.80 0.20
P523_CGP -120.8603   35.3044 -28.43 0.10  34.72 0.10  0.000   0.80 0.10
P524_CGP -120.5909   35.1661 -28.53 0.10  33.55 0.10  0.000   0.80 0.40
P576_CGP -120.9700   35.6697 -27.57 0.10  34.05 0.10  0.000   0.80 0.20
P606_CGP -116.8796   34.4621 -11.01 0.10  11.68 0.10  0.000   0.80 0.10
P788_CGP -121.4788   36.7443 -27.32 0.10  33.19 0.10  0.000   0.80 0.20
PKDB_CGP -120.5416   35.9452 -22.57 0.10  29.63 0.10  0.000   0.80 0.20
SKYB_CGP -118.4786   34.4386 -22.87 0.10  20.75 0.10  0.000   0.80 0.20
TABL_CGP -117.6783   34.3818 -18.10 0.10  17.82 0.10  0.000   0.80 0.10
USLO_CGP -120.6611   35.3118 -27.81 0.10  33.17 0.10  0.000   0.80 0.10
CCST_CGP -119.0135   34.8064 -21.44 0.10  19.00 0.10  0.000   0.90 0.20
LOWS_CGP -120.5943   35.8287 -24.40 0.10  30.95 0.10  0.000   0.90 0.10
OPCP_CGP -116.0834   34.3671  -1.86 0.10   3.45 0.10  0.000   0.90 0.10
P211_CGP -121.6980   36.8792 -27.02 0.10  30.85 0.10  0.000   0.90 0.10
P236_CGP -121.5545   36.9035 -21.50 0.10  24.32 0.10  0.000   0.90 0.10
P250_CGP -121.2684   36.9500 -11.86 0.10   9.24 0.10  0.000   0.90 0.20
P291_CGP -120.6448   35.9228 -25.09 0.10  31.76 0.10  0.000   0.90 0.20
P488_CGP -116.0788   33.2010 -19.81 0.10  17.85 0.10  0.000   0.90 0.10
P518_CGP -120.0753   35.0200 -27.41 0.10  29.20 0.10  0.000   0.90 0.20
P528_CGP -120.5454   35.3278 -26.90 0.10  32.33 0.10  0.000   0.90 0.20
P547_CGP -119.9094   35.9347  -9.81 0.10  12.45 0.10  0.000   0.90 0.10
P555_CGP -118.6694   34.6950 -19.83 0.10  20.00 0.10  0.000   0.90 0.20
P559_CGP -118.6176   34.8389 -14.90 0.10  15.99 0.10  0.000   0.90 0.20
P560_CGP -118.5409   34.8218 -14.49 0.10  15.96 0.10  0.000   0.90 0.10
P573_CGP -118.2605   36.0931  -9.11 0.10   8.58 0.10  0.000   0.90 0.20
P581_CGP -117.7290   34.5097 -14.68 0.10  15.93 0.10  0.000   0.90 0.10
P600_CGP -116.2119   33.8658  -9.08 0.10   9.49 0.10  0.000   0.90 0.10
P613_CGP -117.0500   34.1962 -13.18 0.30  15.03 0.50  0.000   0.90 0.40
SPK1_CGP -118.6462   34.0593 -27.56 0.10  28.10 0.10  0.000   0.90 0.10
WRHS_CGP -118.4276   33.9582 -27.36 0.10  27.73 0.10  0.000   0.90 0.20
BCWR_CGP -119.4058   34.9205 -21.76 0.10  20.21 0.10  0.000   1.00 0.20
BRPK_CGP -118.5768   34.6823 -19.23 0.10  19.38 0.10  0.000   1.00 0.10
CRBT_CGP -120.7508   35.7916 -25.63 0.10  32.29 0.10  0.000   1.00 0.10
LNCO_CGP -119.0579   36.3600  -9.94 0.10   9.11 0.10  0.000   1.00 0.20
LVMS_CGP -119.1037   34.7336 -23.67 0.10  20.43 0.10  0.000   1.00 0.10
P503_CGP -115.7202   32.9489 -17.13 0.10  19.64 0.10  0.000   1.00 0.10
P554_CGP -118.8480   34.7923 -20.83 0.10  17.55 0.10  0.000   1.00 0.20
P570_CGP -118.2600   35.6673  -9.59 0.10   9.48 0.10  0.000   1.00 0.10
PIN1_CGP -116.4582   33.6122 -15.75 0.10  16.36 0.10  0.000   1.00 0.10
THMG_CGP -116.0772   33.6506 -10.51 0.10  10.05 0.10  0.000   1.00 0.20
WIDC_CGP -116.3918   33.9348 -10.48 0.10  12.64 0.10  0.000   1.00 0.10
WWMT_CGP -116.6539   33.9553 -12.70 0.10  16.12 0.10  0.000   1.00 0.20
CDMT_CGP -116.3359   34.8295  -6.38 0.10   2.02 0.10  0.000   1.10 0.10
CIT1_CGP -118.1273   34.1367 -23.90 0.10  22.75 0.10  0.000   1.10 0.10
CTDM_CGP -118.6132   34.5165 -23.16 0.10  20.59 0.10  0.000   1.10 0.20
DVLS_CGP -117.0536   33.6911 -22.89 0.10  23.23 0.20  0.000   1.10 0.40
HOLC_CGP -117.8452   34.4582 -18.40 0.10  17.86 0.10  0.000   1.10 0.30
P243_CGP -121.3352   36.9182 -12.37 0.10   9.85 0.10  0.000   1.10 0.10
P279_CGP -121.0620   35.7906 -27.96 0.10  33.18 0.10  0.000   1.10 0.20
P286_CGP -120.8531   36.5159  -9.70 0.10   9.92 0.10  0.000   1.10 0.20
P517_CGP -118.1776   34.3764 -22.85 0.10  20.66 0.10  0.000   1.10 0.10
P531_CGP -120.5366   35.7927 -24.60 0.10  30.73 0.10  0.000   1.10 0.20
RCA2_CGP -119.7200   34.5000 -29.88 0.10  28.20 0.10  0.000   1.10 0.10
SGPS_CGP -116.6957   33.9125 -13.61 0.10  16.53 0.10  0.000   1.10 0.30
7ODM_CGP -117.0932   34.1164 -15.30 0.20  15.85 0.10  0.000   1.20 0.30
CJMS_CGP -117.4794   34.3138 -16.80 0.10  16.56 0.10  0.000   1.20 0.10
LAND_CGP -120.4733   35.8998 -21.58 0.10  27.51 0.10  0.000   1.20 0.10
NOPK_CGP -118.3480   33.9797 -25.25 0.10  26.21 0.10  0.000   1.20 0.20
P174_CGP -121.0509   36.3022 -28.06 0.10  33.18 0.10  0.000   1.20 0.20
P249_CGP -121.0644   36.6116  -9.50 0.20  10.28 0.10  0.000   1.20 0.10
P280_CGP -120.3476   35.5441 -24.43 0.10  29.18 0.10  0.000   1.20 0.20
P297_CGP -120.5519   35.9741 -22.47 0.10  29.04 0.10  0.000   1.20 0.10
P493_CGP -115.8249   32.9547 -20.94 0.10  21.97 0.10  0.000   1.20 0.20
P587_CGP -118.0313   34.3322 -22.65 0.10  20.42 0.10  0.000   1.20 0.10
P605_CGP -117.9367   34.3411 -21.73 0.10  19.89 0.10  0.000   1.20 0.20
RNCH_CGP -120.5248   35.9000 -23.08 0.20  29.43 0.10  0.000   1.20 0.20
WKPK_CGP -118.7415   34.5685 -23.17 0.10  20.42 0.10  0.000   1.20 0.10
BKAP_CGP -116.0804   35.2870  -3.96 0.10   0.35 0.10  0.000   1.30 0.10
ISLK_CGP -118.4743   35.6623 -10.02 0.10   9.55 0.10  0.000   1.30 0.20
LBC2_CGP -118.1732   33.7916 -26.47 0.10  27.86 0.10  0.000   1.30 0.10
LRRG_CGP -118.0300   34.5271 -17.21 0.10  16.92 0.20  0.000   1.30 0.30
P175_CGP -121.1349   36.4259 -27.94 0.10  33.60 0.10  0.000   1.30 0.10
P289_CGP -120.7488   36.1068 -27.36 0.10  32.09 0.10  0.000   1.30 0.10
P535_CGP -120.1014   35.2351 -25.47 0.10  28.01 0.10  0.000   1.30 0.20
P551_CGP -119.1546   34.8562 -20.95 0.10  19.34 0.10  0.000   1.30 0.20
P574_CGP -117.6339   34.2868 -19.92 0.20  18.30 0.10  0.000   1.30 0.30
P577_CGP -117.3189   34.3046 -14.98 0.10  14.81 0.10  0.000   1.30 0.20
P790_CGP -120.5154   35.9291 -23.57 0.10  29.83 0.10  0.000   1.30 0.20
RSVY_CGP -119.1844   34.5415 -26.71 0.10  22.55 0.10  0.000   1.30 0.10
ALPP_CGP -118.6948   34.8245 -16.01 0.10  16.21 0.10  0.000   1.40 0.10
CSDH_CGP -118.2567   33.8615 -28.06 0.10  27.28 0.10  0.000   1.40 0.10
CTMS_CGP -116.3704   34.1241  -6.24 0.10  10.43 0.10  0.000   1.40 0.10
ESE2_CGP -116.9939   33.6748 -21.99 0.10  24.22 0.10  0.000   1.40 0.30
GDEC_CGP -119.8637   35.1894 -23.35 0.10  24.44 0.10  0.000   1.40 0.10
GNPS_CGP -114.1894   34.3086  -1.61 0.10   1.39 0.10  0.000   1.40 0.10
IDQG_CGP -116.2390   33.7680 -11.60 0.10  12.10 0.20  0.000   1.40 0.30
JLN5_CGP -120.8329   35.8732 -25.42 0.20  33.21 0.10  0.000   1.40 0.40
LDSW_CGP -116.2091   34.6994  -4.80 0.10   1.39 0.10  0.000   1.40 0.10
MASW_CGP -120.4431   35.8326 -22.29 0.10  27.21 0.10  0.000   1.40 0.10
P540_CGP -120.1306   35.8013 -12.26 0.10  15.12 0.10  0.000   1.40 0.10
P558_CGP -118.6117   35.1386 -12.44 0.10  12.08 0.10  0.000   1.40 0.10
P598_CGP -116.7103   34.1925 -10.75 0.10  13.43 0.10  0.000   1.40 0.10
PLPX_CGP -115.1513   31.5886 -26.78 0.20  28.38 0.10  0.000   1.40 0.20
SDHL_CGP -116.2789   34.2550  -4.50 0.10   7.31 0.10  0.000   1.40 0.10
FZHS_CGP -118.8934   34.8002 -20.13 0.10  18.17 0.10  0.000   1.50 0.10
GR8R_CGP -120.4157   36.3990  -8.77 0.10  10.70 0.10  0.000   1.50 0.10
HOGS_CGP -120.4795   35.8667 -22.28 0.10  27.92 0.10  0.000   1.50 0.10
HUNT_CGP -120.4024   35.8808 -15.77 0.10  19.49 0.10  0.000   1.50 0.10
OPCL_CGP -116.3055   34.4277  -4.47 0.10   6.52 0.10  0.000   1.50 0.10
P295_CGP -120.8424   35.6971 -26.65 0.10  33.02 0.10  0.000   1.50 0.10
P529_CGP -120.3538   35.4405 -25.45 0.10  29.78 0.10  0.000   1.50 0.10
P533_CGP -120.3710   35.7479 -22.19 0.10  27.48 0.10  0.000   1.50 0.10
P561_CGP -118.3991   34.6185 -19.12 0.10  19.22 0.10  0.000   1.50 0.40
SFDM_CGP -118.7545   34.4598 -24.89 0.10  22.83 0.10  0.000   1.50 0.10
EDPP_CGP -118.8304   34.9462 -16.30 0.10  14.95 0.10  0.000   1.60 0.10
MSCG_CGP -116.6480   34.0385 -11.58 0.10  14.12 0.10  0.000   1.60 0.30
OZST_CGP -119.3534   34.6834 -26.90 0.10  23.00 0.10  0.000   1.60 0.20
P557_CGP -118.6556   34.9444 -13.98 0.10  14.10 0.10  0.000   1.60 0.10
P536_CGP -120.0250   35.2798 -24.15 0.10  26.39 0.10  0.000   1.70 0.10
P549_CGP -119.3263   34.5996 -27.72 0.10  23.29 0.10  0.000   1.70 0.20
CAND_CGP -120.4337   35.9394 -13.36 0.10  18.20 0.10  0.000   1.80 0.10
P251_CGP -121.3479   36.8114 -12.29 0.10  12.96 0.10  0.000   1.80 0.10
P537_CGP -119.9353   35.3168 -21.93 0.10  23.86 0.10  0.000   1.80 0.10
P542_CGP -120.2926   35.6889 -21.50 0.10  25.86 0.10  0.000   1.80 0.20
P782_CGP -120.2162   35.6938 -17.59 0.10  21.34 0.10  0.000   1.80 0.30
P532_CGP -120.2670   35.6338 -21.91 0.10  25.36 0.10  0.000   1.90 0.10
P571_CGP -118.7667   36.2314  -9.33 0.10   9.03 0.10  0.000   1.90 0.20
P572_CGP -118.9546   36.5855  -9.28 0.10   8.88 0.10  0.000   1.90 0.20
P584_CGP -116.9516   33.8926 -16.64 0.10  19.01 0.10  0.000   1.90 0.10
LJRN_CGP -118.8677   34.8075 -19.43 0.10  17.66 0.10  0.000   2.00 0.20
MEE2_CGP -120.7668   36.1805 -27.75 0.10  31.50 0.10  0.000   2.00 0.20
OPRD_CGP -116.2923   34.5330  -5.14 0.10   4.81 0.10  0.000   2.00 0.10
P278_CGP -121.0608   35.7113 -27.77 0.10  33.98 0.10  0.000   2.00 0.20
P285_CGP -120.9815   36.4172 -11.23 0.10  12.66 0.10  0.000   2.00 0.10
P290_CGP -120.7283   36.1789  -9.15 0.10  10.59 0.10  0.000   2.00 0.10
P292_CGP -120.4753   36.0075 -10.25 0.10  16.01 0.10  0.000   2.00 0.20
P294_CGP -120.4399   36.1232  -9.03 0.10  12.70 0.10  0.000   2.00 0.10
P550_CGP -119.1146   34.6601 -25.18 0.10  21.13 0.10  0.000   2.00 0.10
P552_CGP -120.2450   35.6867 -20.49 0.10  24.55 0.10  0.000   2.00 0.20
P585_CGP -116.5457   34.0193 -10.97 0.10  13.39 0.10  0.000   2.00 0.10
P744_CGP -115.5084   32.8294 -12.24 0.10  22.08 0.10  0.000   2.00 0.10
POMM_CGP -120.4784   35.9199 -20.87 0.20  26.11 0.10  0.000   2.00 0.10
P282_CGP -120.3452   35.8378 -15.87 0.10  19.38 0.10  0.000   2.10 0.10
P293_CGP -120.5430   36.0894  -9.75 0.10  13.23 0.10  0.000   2.10 0.10
P539_CGP -120.1820   35.7027 -16.48 0.10  19.23 0.10  0.000   2.10 0.10
P541_CGP -120.0007   35.6867 -13.17 0.10  15.08 0.10  0.000   2.10 0.10
P543_CGP -119.7132   35.3190 -16.21 0.10  17.70 0.10  0.000   2.10 0.10
TBLP_CGP -120.3603   35.9174 -13.46 0.10  16.78 0.10  0.000   2.10 0.20
COKG_CGP -115.7285   32.8505 -20.45 0.20  20.05 0.10  0.000   2.20 0.40
MNMC_CGP -120.4341   35.9695 -12.06 0.10  16.90 0.10  0.000   2.20 0.10
MSOB_CGP -117.2101   34.2308 -15.29 0.10  14.38 0.10  0.000   2.20 0.10
P296_CGP -120.3636   36.0517  -9.13 0.10  13.78 0.10  0.000   2.20 0.10
P298_CGP -120.2941   36.0158  -9.53 0.10  13.66 0.10  0.000   2.20 0.10
P522_CGP -119.5361   35.0866 -19.24 0.10  18.55 0.10  0.000   2.20 0.20
P553_CGP -118.8790   34.8351 -18.62 0.10  17.16 0.10  0.000   2.20 0.10
P789_CGP -120.4717   35.9466 -12.17 0.10  16.91 0.10  0.000   2.20 0.20
PLTX_CGP -115.4309   31.8163 -28.36 0.10  28.46 0.10  0.000   2.20 0.20
MEE1_CGP -120.7586   36.1869 -10.05 0.10  11.29 0.10  0.000   2.30 0.10
P578_CGP -120.2390   35.6943 -18.79 0.10  22.55 0.10  0.000   2.30 0.20
P283_CGP -120.2853   35.8067 -15.37 0.10  18.66 0.10  0.000   2.40 0.20
P546_CGP -120.1549   35.9279 -10.14 0.10  13.92 0.10  0.000   2.40 0.10
P599_CGP -116.5375   34.2172  -8.23 0.10  12.28 0.10  0.000   2.40 0.10
P602_CGP -120.2279   35.7292 -15.68 0.10  19.44 0.10  0.000   2.40 0.20
LDES_CGP -116.4328   34.2673  -5.51 0.10  10.15 0.10  0.000   2.50 0.10
P538_CGP -120.1125   35.5342 -21.21 0.10  23.01 0.10  0.000   2.50 0.10
P496_CGP -115.5960   32.7506 -23.36 0.20  27.61 0.20  0.000   2.60 0.20
ESRW_CGP -117.0669   33.6818 -22.79 0.10  23.64 0.10  0.000   3.00 0.20
P567_CGP -118.7536   35.4209 -11.49 0.10  10.13 0.10  0.000   3.00 0.10
